epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.3187713623046875,0.2927663028240204,0.8795760273933411,0.12042403904820012,0.346554259477345,00:07
1,0.2898678779602051,0.2764379680156708,0.889414370059967,0.11058572300183037,0.44063774742901024,00:06
2,0.2731688916683197,0.2690763473510742,0.8904310464859009,0.10956884279031931,0.463772083976452,00:06
3,0.26597097516059875,0.2576049268245697,0.895591676235199,0.10440817571690057,0.5013625103137425,00:06
4,0.2610696256160736,0.25513312220573425,0.8950579762458801,0.10494203782794384,0.4813397771828998,00:06
5,0.25116851925849915,0.2502937912940979,0.8973206877708435,0.10267947935733165,0.5334333358906057,00:06
6,0.24922795593738556,0.248269721865654,0.897752583026886,0.10224730526743947,0.5274693003859493,00:06
7,0.24592021107673645,0.2469535917043686,0.8975241780281067,0.10247610331502946,0.503772606163666,00:06
8,0.24371467530727386,0.24002744257450104,0.902658998966217,0.0973408582468985,0.5298067880945302,00:06
9,0.23549412190914154,0.2404915988445282,0.9014642238616943,0.09853569249542407,0.5481231480035749,00:06
10,0.23886807262897491,0.23910439014434814,0.9028624892234802,0.09713748220459628,0.5273533144232627,00:06
11,0.23452411592006683,0.2369842678308487,0.903192937374115,0.09680699613585522,0.5478506716358976,00:06
12,0.23074328899383545,0.23250843584537506,0.9043114185333252,0.09568842790319301,0.5541966519635442,00:06
13,0.23034979403018951,0.23321183025836945,0.9042354226112366,0.09576469391905633,0.5467277132185411,00:06
14,0.2259686440229416,0.2341841608285904,0.9050743579864502,0.09492576774455966,0.5669299551688245,00:06
15,0.22605574131011963,0.22889362275600433,0.9071841835975647,0.09281574130567416,0.5703976084344273,00:06
16,0.22183002531528473,0.2288985252380371,0.905735194683075,0.0942647956070775,0.5679746215055704,00:06
17,0.22334852814674377,0.23287875950336456,0.9036760330200195,0.09632397803538743,0.5680782628367931,00:06
18,0.2187565565109253,0.23040246963500977,0.9074891209602356,0.09251067724222088,0.5695688593187042,00:06
19,0.21610726416110992,0.22743885219097137,0.9070316553115845,0.09296827333740085,0.5697855641455434,00:06
20,0.2156294286251068,0.22933845221996307,0.9073113203048706,0.0926886312792353,0.583448211511079,00:06
21,0.21213766932487488,0.23087427020072937,0.9051507115364075,0.09484950172869633,0.5560514156165884,00:06
22,0.21095404028892517,0.22785572707653046,0.9074130058288574,0.09258694325808416,0.5746022861393375,00:06
23,0.20937751233577728,0.2304399609565735,0.907260537147522,0.09273947528981087,0.5583716093222142,00:06
24,0.2060663104057312,0.2283869981765747,0.9092434644699097,0.09075655887736422,0.5836903134401306,00:06
25,0.20351211726665497,0.22796893119812012,0.9100061058998108,0.08999389871873091,0.5778154999750532,00:06
26,0.20163434743881226,0.22659951448440552,0.9100568294525146,0.08994305470815539,0.578645059691157,00:06
27,0.202432781457901,0.22467979788780212,0.9103365540504456,0.08966341264998984,0.5830480923414364,00:06
28,0.20096266269683838,0.22561994194984436,0.9100570678710938,0.08994305470815536,0.5923665582937367,00:07
29,0.20240485668182373,0.2271844893693924,0.9095486402511597,0.09045149481391093,0.5764206423856675,00:10
30,0.19710341095924377,0.22566397488117218,0.9097774624824524,0.09022269676632091,0.574957677656815,00:10
31,0.19808515906333923,0.22709853947162628,0.9095485806465149,0.09045149481391092,0.5795008324570758,00:10
