epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.5138018131256104,0.4721142053604126,0.7839244604110718,0.2160755768932941,0.33407388267208776,00:55
1,0.4490824341773987,0.4164624810218811,0.8138147592544556,0.18618553507820967,0.47216243117127393,00:53
2,0.4391711950302124,0.41070571541786194,0.8171598315238953,0.18284032832584787,0.47560843786775003,00:53
3,0.4125064015388489,0.3932070732116699,0.8300448060035706,0.16995508750193597,0.48464202695150616,00:53
4,0.39335593581199646,0.38008514046669006,0.8382531404495239,0.1617469413040112,0.5160374645276832,00:53
5,0.3829209804534912,0.3654209077358246,0.8439213633537292,0.15607867430695377,0.5555373139358863,00:53
6,0.3791213035583496,0.36819103360176086,0.8426822423934937,0.1573176397707914,0.5493141476179174,00:53
7,0.3686627149581909,0.36517032980918884,0.8446029424667358,0.15539724330184296,0.5569502242545428,00:53
8,0.3693676292896271,0.36399000883102417,0.8425273895263672,0.15747251045377111,0.5722309212153929,00:53
9,0.36011984944343567,0.35496678948402405,0.8510762453079224,0.14892364875329103,0.5792381269206963,00:53
10,0.3585461378097534,0.3564610183238983,0.8501781821250916,0.1498218987145733,0.5821429257902354,00:53
11,0.3520999550819397,0.35142430663108826,0.8501471877098083,0.14985287285116924,0.583487986705451,00:53
12,0.3493199944496155,0.3611505925655365,0.845748782157898,0.15425120024779315,0.5805985427872965,00:53
13,0.3491315543651581,0.36057963967323303,0.8467398881912231,0.15326002787672294,0.5832731107112535,00:53
14,0.34154078364372253,0.35547295212745667,0.8503328561782837,0.14966702803159365,0.5744384912791144,00:53
15,0.34067410230636597,0.3585827946662903,0.8477308750152588,0.15226885550565283,0.5790526587735559,00:53
16,0.34024158120155334,0.35764700174331665,0.8486296534538269,0.15137060554437048,0.5985675355839843,00:53
17,0.33451828360557556,0.3575748801231384,0.8510764837265015,0.14892364875329098,0.5966227724533179,00:53
18,0.3347097933292389,0.3475186228752136,0.8546382188796997,0.1453616230447577,0.605033044064819,00:53
19,0.3335117697715759,0.3558245897293091,0.8489082455635071,0.15109183831500694,0.6041618960827826,00:53
20,0.33093583583831787,0.3484555184841156,0.8536163568496704,0.1463837695524237,0.61360660939805,00:53
21,0.3285290598869324,0.35318344831466675,0.8501781225204468,0.14982189871457335,0.6041182545436988,00:53
22,0.3214465379714966,0.35362133383750916,0.8503639101982117,0.1496360538949977,0.60641036067915,00:53
23,0.32159608602523804,0.35170963406562805,0.8536163568496704,0.1463837695524237,0.6035173879438324,00:53
24,0.3189513385295868,0.34951871633529663,0.8519435524940491,0.14805637292860466,0.6039244849752399,00:53
25,0.3163095712661743,0.3487483263015747,0.8553815484046936,0.14461824376645502,0.6031382911046611,00:53
26,0.3132741153240204,0.34745365381240845,0.8556293845176697,0.1443704506736875,0.6145046034378714,00:53
27,0.3105562925338745,0.35032904148101807,0.8550100922584534,0.14498993340560629,0.6067101297192886,00:53
28,0.31052055954933167,0.34304729104042053,0.8591295480728149,0.14087037323834598,0.6191044314438281,00:53
29,0.30693864822387695,0.34768831729888916,0.857333242893219,0.14266687316091062,0.605549381737687,00:53
30,0.305929571390152,0.3449983298778534,0.8576120734214783,0.14238810593154716,0.6180976095781912,00:53
31,0.30054351687431335,0.3485579192638397,0.8583552837371826,0.14164472665324454,0.618840802916539,00:53
32,0.29989558458328247,0.34804365038871765,0.8556295037269592,0.14437045067368748,0.614882164088715,00:53
33,0.29628095030784607,0.34987083077430725,0.8560011386871338,0.14399876103453618,0.6175036509116223,00:53
34,0.29743167757987976,0.34972599148750305,0.8564965724945068,0.14350317484900113,0.6170644309597271,00:53
35,0.29800862073898315,0.3537032902240753,0.8555986881256104,0.1444014248102834,0.6185120210072792,00:53
36,0.29158252477645874,0.3509697914123535,0.8559702634811401,0.14402973517113213,0.6218847715160202,00:53
37,0.291464626789093,0.3478792905807495,0.8579216003417969,0.14207836456558773,0.6224212710232832,00:53
38,0.29169347882270813,0.34872573614120483,0.8568993210792542,0.14310051107325386,0.6223671201472764,00:53
39,0.288446843624115,0.351576566696167,0.8573644161224365,0.14263589902431462,0.620225431802846,00:53
40,0.2857859134674072,0.3481124937534332,0.8572401404380798,0.14275979557069846,0.6255249691215735,00:53
41,0.28669121861457825,0.34866634011268616,0.858417272567749,0.14158277838005265,0.6228961245419844,00:53
42,0.2847898006439209,0.34608927369117737,0.8589439392089844,0.1410562180579216,0.6273547505403888,00:53
43,0.27927514910697937,0.3503990173339844,0.8583862781524658,0.14161375251664862,0.6264294415110665,00:53
44,0.2825221121311188,0.3450264632701874,0.8594703078269958,0.14052965773579065,0.6269278678967,00:53
45,0.2810482084751129,0.3461760878562927,0.859997034072876,0.14000309741365954,0.6335579065472098,00:53
46,0.28199565410614014,0.3472183346748352,0.8580456972122192,0.14195446801920397,0.6281076874478314,00:53
47,0.28048399090766907,0.3469116985797882,0.8578596711158752,0.14214031283877962,0.6281805973210322,00:53
