epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.33719196915626526,0.30349791049957275,0.8698195815086365,0.13018052377320108,0.36288340307740063,00:07
1,0.2923050820827484,0.28125444054603577,0.8818206191062927,0.1181795067378591,0.4277643302586191,00:06
2,0.2701556980609894,0.2659532129764557,0.8899565935134888,0.11004322400203409,0.4985968605613946,00:06
3,0.2682071328163147,0.26550889015197754,0.8887616395950317,0.1112382405288584,0.5123673482093326,00:06
4,0.2580816149711609,0.2507893741130829,0.8983979225158691,0.10160183066361558,0.5279471983311408,00:06
5,0.25294381380081177,0.24467231333255768,0.9003304243087769,0.0996694635138571,0.5421184519558929,00:06
6,0.2487848699092865,0.2500828504562378,0.8966183662414551,0.10338164251207729,0.525017226014085,00:06
7,0.24624492228031158,0.2377231866121292,0.9013730883598328,0.09862700228832956,0.5625860265863268,00:06
8,0.2387344390153885,0.23875124752521515,0.9023141264915466,0.09768624459699968,0.54939892586429,00:06
9,0.23993495106697083,0.2346663475036621,0.9037373661994934,0.0962623951182304,0.5604802718292141,00:06
10,0.23562215268611908,0.23190900683403015,0.9047039151191711,0.09529621154335118,0.5715372107108921,00:06
11,0.23450857400894165,0.23661959171295166,0.9032037854194641,0.09679633867276892,0.5723870512257007,00:06
12,0.23048317432403564,0.23352931439876556,0.9051105976104736,0.09488939740655991,0.5932244449440758,00:06
13,0.230716273188591,0.23102837800979614,0.9066105484962463,0.09338927027714218,0.5822664896722365,00:06
14,0.22530947625637054,0.22933372855186462,0.9047036170959473,0.09529621154335112,0.5661973481762071,00:06
15,0.22341464459896088,0.22795408964157104,0.9081873297691345,0.09181286549707601,0.5825350381449211,00:06
16,0.22474341094493866,0.22809310257434845,0.9081616997718811,0.09183829138062553,0.5935649499186704,00:06
17,0.22407114505767822,0.22761592268943787,0.9083395004272461,0.0916603101957793,0.5890001832200504,00:06
18,0.21877609193325043,0.22675618529319763,0.9076024889945984,0.09239766081871342,0.5841053644895243,00:06
19,0.21880221366882324,0.2297879010438919,0.9070938229560852,0.09290617848970258,0.5844758111105486,00:06
20,0.21592532098293304,0.22525890171527863,0.9098907113075256,0.09010933129926263,0.5911159230995304,00:06
21,0.2158023715019226,0.22874388098716736,0.9082890748977661,0.09171116196287821,0.5855134205653681,00:06
22,0.21139666438102722,0.22689805924892426,0.9090261459350586,0.0909738113399441,0.5912393710294603,00:06
23,0.21067960560321808,0.22963847219944,0.9083904027938843,0.0916094584286804,0.584423168046931,00:06
24,0.2092011570930481,0.22617338597774506,0.908720850944519,0.09127892194253748,0.5924333624509011,00:06
25,0.20519769191741943,0.23043884336948395,0.906890332698822,0.0931095855580982,0.586932752949033,00:06
26,0.20164085924625397,0.22453343868255615,0.9100180864334106,0.08998220188151537,0.6032034171912646,00:06
27,0.2048499435186386,0.22507862746715546,0.90989089012146,0.09010933129926264,0.5904528892892873,00:06
28,0.2024896889925003,0.22668030858039856,0.910119354724884,0.08988049834731758,0.5978505570641698,00:06
29,0.20278002321720123,0.22363629937171936,0.9102209806442261,0.08977879481311977,0.589832844480537,00:06
30,0.1991417557001114,0.22566059231758118,0.9101958870887756,0.08980422069666918,0.5913264214780396,00:06
31,0.19718840718269348,0.22318176925182343,0.910933256149292,0.08906687007373508,0.598366767231738,00:06
