epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.5608862638473511,0.5215765833854675,0.7531697154045105,0.24683032939714117,0.49078433578649505,00:55
1,0.5009916424751282,0.41399136185646057,0.8211621642112732,0.17883778744561843,0.5532904426304787,00:53
2,0.4847608506679535,0.4295087158679962,0.8094156980514526,0.19058421379738963,0.5854343287001774,00:53
3,0.46803557872772217,0.3851436674594879,0.831665575504303,0.16833436917339958,0.5831589694643924,00:53
4,0.4535921812057495,0.39519989490509033,0.8268178105354309,0.17318210068365447,0.5865735859841904,00:53
5,0.44412609934806824,0.42413613200187683,0.8031696081161499,0.19683032939714107,0.590890433080307,00:53
6,0.4392211139202118,0.40421372652053833,0.8202301263809204,0.17977004350528278,0.6095725457120856,00:53
7,0.42861348390579224,0.3783892095088959,0.8373214602470398,0.1626786824114356,0.6176612421076412,00:53
8,0.423956036567688,0.37970730662345886,0.8342137932777405,0.16578620261031696,0.6048401885526271,00:53
9,0.42318883538246155,0.40922635793685913,0.8213173747062683,0.17868241143567434,0.6045073528289923,00:53
10,0.4222038984298706,0.3928847312927246,0.8269422054290771,0.17305779987569922,0.6192067664394213,00:53
11,0.41203874349594116,0.36993172764778137,0.8395587801933289,0.16044126786824117,0.6289501945481629,00:53
12,0.4135468900203705,0.38289010524749756,0.836233913898468,0.16376631448104412,0.6218516468299544,00:53
13,0.40749287605285645,0.3896196782588959,0.8270667195320129,0.17293349906774386,0.6169857536215287,00:53
14,0.412190705537796,0.372931569814682,0.8389061689376831,0.16109384711000627,0.628584634585509,00:53
15,0.3995872735977173,0.37431901693344116,0.8371350169181824,0.16286513362336852,0.6288977078860555,00:53
16,0.39554116129875183,0.38137829303741455,0.8320074081420898,0.1679925419515227,0.6173041286179319,00:53
17,0.39186859130859375,0.35742172598838806,0.8467990756034851,0.15320074580484777,0.6190679959444576,00:53
18,0.38416486978530884,0.37373512983322144,0.8400248289108276,0.15997513983840891,0.624674469055815,00:53
19,0.38367128372192383,0.37328213453292847,0.8398696780204773,0.160130515848353,0.6356707915741995,00:53
20,0.3835242986679077,0.36802035570144653,0.8408326506614685,0.15916718458669982,0.6268672843844629,00:53
21,0.3716738820075989,0.37314626574516296,0.840988278388977,0.15901180857675576,0.6247006674643089,00:53
22,0.3699570596218109,0.38225582242012024,0.8359540104866028,0.16404599129894348,0.6278511655418866,00:53
23,0.3656221032142639,0.3907199800014496,0.8308886289596558,0.16911124922311996,0.6259375538863127,00:53
24,0.3654382526874542,0.361937552690506,0.8475762009620667,0.15242386575512742,0.6220520127843717,00:53
25,0.3634180724620819,0.37273624539375305,0.8407707214355469,0.15922933499067743,0.6254563223150353,00:53
26,0.3576108515262604,0.38417181372642517,0.8404910564422607,0.15950901180857674,0.632164280445243,00:53
27,0.34532850980758667,0.39541614055633545,0.8290242552757263,0.17097576134244877,0.6154039724804748,00:53
28,0.3491716682910919,0.37702685594558716,0.8439093232154846,0.15609073958980732,0.63804789148106,00:53
29,0.34308725595474243,0.37710967659950256,0.8405531048774719,0.1594468614045991,0.6377755748282323,00:53
30,0.34064364433288574,0.3807887136936188,0.8413920998573303,0.1586078309509012,0.6323443865703645,00:53
31,0.33428826928138733,0.3812065124511719,0.8416715264320374,0.15832815413300189,0.6423785554307856,00:53
32,0.33008646965026855,0.37881141901016235,0.8446239829063416,0.15537600994406459,0.6434570917616841,00:53
33,0.32954785227775574,0.3825515806674957,0.8433808088302612,0.15661901802361713,0.638456692420463,00:53
34,0.3253559470176697,0.37873584032058716,0.8458981513977051,0.15410192666252331,0.641691139161661,00:53
35,0.3243568539619446,0.3777795732021332,0.8448102474212646,0.15518955873213178,0.6274470770863244,00:53
36,0.3235394358634949,0.3789076507091522,0.8442201018333435,0.15577998756991923,0.628890182968221,00:53
37,0.31090202927589417,0.3830099403858185,0.8453385233879089,0.15466128029832196,0.6370965116366082,00:53
38,0.3209727704524994,0.38235872983932495,0.8435674905776978,0.1564325668116843,0.6315978259208713,00:53
39,0.30772385001182556,0.37930014729499817,0.8477315306663513,0.15226848974518337,0.6398050476876778,00:53
40,0.312747985124588,0.3802408277988434,0.8466129899024963,0.15338719701678058,0.6385460475273419,00:53
41,0.30539074540138245,0.3835895359516144,0.8438469767570496,0.156152889993785,0.6341099850155751,00:53
42,0.3098636865615845,0.38472041487693787,0.8458048701286316,0.1541951522684898,0.637480691302662,00:53
43,0.3060854971408844,0.38206371665000916,0.8445618748664856,0.15543816034804225,0.6370498974281288,00:53
44,0.3018862009048462,0.3817974328994751,0.8448725938796997,0.15512740832815414,0.6324372427958755,00:53
45,0.30588167905807495,0.3869530260562897,0.8442821502685547,0.1557178371659416,0.6345208543957876,00:53
46,0.3037625551223755,0.3864063620567322,0.8422001600265503,0.15779987569919202,0.6299945713757478,00:53
47,0.2941524088382721,0.38545262813568115,0.8448725938796997,0.15512740832815414,0.6376177896519,00:53
