epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.3056957721710205,0.3052009344100952,0.877930223941803,0.12206966692092551,0.4201830798470247,00:08
1,0.28335753083229065,0.2656574547290802,0.8916603922843933,0.10833968980422065,0.5354547019783719,00:07
2,0.270732045173645,0.2651326358318329,0.8892955183982849,0.11070429697431991,0.519913894895438,00:07
3,0.26440128684043884,0.25512591004371643,0.8969237208366394,0.10307653190948383,0.5664532725963557,00:07
4,0.2562246024608612,0.2460584044456482,0.9005845785140991,0.0994152046783626,0.575478571587625,00:07
5,0.25880420207977295,0.25128647685050964,0.8968981504440308,0.10310195779303329,0.5718096423151281,00:07
6,0.2506592869758606,0.24679209291934967,0.8979915380477905,0.10200864480040675,0.594515987687273,00:07
7,0.25033363699913025,0.2482568472623825,0.8959316611289978,0.10406814136791256,0.5753464241612456,00:07
8,0.24492347240447998,0.24126781523227692,0.9004068374633789,0.09959318586320869,0.5919151391222119,00:07
9,0.2445341944694519,0.24536935985088348,0.8993645906448364,0.1006356470887363,0.5963184174957694,00:07
10,0.23944666981697083,0.2424226999282837,0.8995938301086426,0.10040681413679113,0.6049503583713508,00:07
11,0.23742158710956573,0.2389068603515625,0.9004328846931458,0.09956775997965922,0.5985779027433854,00:07
12,0.2313205599784851,0.24024637043476105,0.9008391499519348,0.09916094584286804,0.5940123573955471,00:07
13,0.23331813514232635,0.2333945780992508,0.9047548174858093,0.09524535977625219,0.5976708892844955,00:07
14,0.2301119565963745,0.2319033294916153,0.9041447043418884,0.09585558098143909,0.6106221948661148,00:07
15,0.22388394176959991,0.230086088180542,0.9062291979789734,0.09377065853038397,0.6159828099171524,00:07
16,0.22087925672531128,0.22965145111083984,0.90615314245224,0.09384693618103232,0.6143024684395719,00:07
17,0.21778403222560883,0.22946427762508392,0.9065595865249634,0.09344012204424108,0.6200438648287154,00:07
18,0.21915580332279205,0.2252458781003952,0.9082886576652527,0.09171116196287823,0.6293104525272869,00:07
19,0.21388833224773407,0.22783541679382324,0.9077550768852234,0.09224510551741667,0.6199726334988855,00:07
20,0.2132609784603119,0.22474059462547302,0.908543050289154,0.09145690312738373,0.6283789092962844,00:07
21,0.20367079973220825,0.22798213362693787,0.907831072807312,0.0921688278667684,0.6184563706276491,00:07
22,0.20731563866138458,0.22423557937145233,0.9090006351470947,0.09099923722349354,0.6356787955216093,00:07
23,0.20588821172714233,0.223664328455925,0.9110099077224731,0.08899059242308664,0.6278417652951546,00:07
24,0.2021595537662506,0.22693975269794464,0.9092803001403809,0.09071955250444956,0.6287357772995155,00:07
25,0.20367670059204102,0.22776852548122406,0.9091531038284302,0.09084668192219685,0.6213894279649465,00:07
26,0.19846788048744202,0.22528965771198273,0.910322904586792,0.08967709127892194,0.6315869149276993,00:07
27,0.20055699348449707,0.2218431979417801,0.9112380146980286,0.08876175947114162,0.6344577103447283,00:07
28,0.1977778971195221,0.2243976593017578,0.9108056426048279,0.08919399949148232,0.6283349306843781,00:07
29,0.19503460824489594,0.2247118055820465,0.9100939631462097,0.08990592423086703,0.6330017676647404,00:07
30,0.19873520731925964,0.22375944256782532,0.9123822450637817,0.08761759471141621,0.6415260898713285,00:07
31,0.19574415683746338,0.22669389843940735,0.9101958274841309,0.08980422069666925,0.6332020657991616,00:07
