epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.308859258890152,0.2845960557460785,0.8826087713241577,0.11739130434782609,0.43125831851998336,00:09
1,0.2771137058734894,0.2673056125640869,0.8903382420539856,0.10966183574879228,0.48359953887138013,00:07
2,0.2694111168384552,0.25944146513938904,0.8935671448707581,0.10643274853801174,0.5014711035827952,00:07
3,0.26378747820854187,0.25382059812545776,0.8946855068206787,0.10531400966183584,0.49624538387888867,00:07
4,0.25740838050842285,0.2459065020084381,0.8990082144737244,0.10099160945842872,0.5569950658503122,00:07
5,0.2552289366722107,0.24507111310958862,0.8989574313163757,0.1010424612255276,0.5672642885707904,00:07
6,0.24677470326423645,0.24017074704170227,0.9008898735046387,0.09911009407576912,0.5767498033230708,00:07
7,0.24641813337802887,0.23843276500701904,0.9016777276992798,0.09832189168573617,0.5897288233232572,00:07
8,0.24400877952575684,0.2408866286277771,0.9010933637619019,0.0989066870073735,0.5789061872554089,00:07
9,0.23766185343265533,0.23684003949165344,0.902567982673645,0.0974319857615052,0.5851484089496027,00:07
10,0.2351224720478058,0.23602211475372314,0.9029242396354675,0.09707602339181282,0.5913652147364707,00:07
11,0.23116189241409302,0.23475073277950287,0.9041694402694702,0.09583015509788971,0.5956881738352304,00:07
12,0.23158474266529083,0.23267363011837006,0.9049581289291382,0.09504195270785656,0.5973682295121445,00:07
13,0.23025386035442352,0.2329753041267395,0.9052123427391052,0.09478769387236212,0.5990059807414299,00:07
14,0.2250196635723114,0.23123934864997864,0.9043731689453125,0.09562674802949402,0.5955163459003269,00:07
15,0.22315508127212524,0.2307097613811493,0.9069414138793945,0.09305873379099926,0.602053442621363,00:07
16,0.22108039259910583,0.22602978348731995,0.9071953296661377,0.09280447495550474,0.6112840131035815,00:07
17,0.21532246470451355,0.22998261451721191,0.9068647623062134,0.09313501144164764,0.6035374743404106,00:07
18,0.21250563859939575,0.2271602302789688,0.9070430994033813,0.09295703025680142,0.6170543608806626,00:07
19,0.20911455154418945,0.2293948531150818,0.9076528549194336,0.0923468090516146,0.6121871929925313,00:07
20,0.2050081342458725,0.2296706587076187,0.9055428504943848,0.09445715738621913,0.6091606812534246,00:07
21,0.20649003982543945,0.22985002398490906,0.9059494137763977,0.09405034324942796,0.6168376173960226,00:07
22,0.20514629781246185,0.22829705476760864,0.9089756011962891,0.09102466310704296,0.625060156509677,00:07
23,0.2049698531627655,0.22538025677204132,0.9106279015541077,0.08937198067632851,0.626711434793361,00:07
24,0.19879430532455444,0.22772228717803955,0.908899188041687,0.09110094075769135,0.6294558329953395,00:07
25,0.20069092512130737,0.2271311730146408,0.9102973341941833,0.08970251716247143,0.6252287074547515,00:07
26,0.19941578805446625,0.22894792258739471,0.9084160923957825,0.0915840325451309,0.6260011724703992,00:07
27,0.19556158781051636,0.22572824358940125,0.9102213382720947,0.08977879481311977,0.6214289788992434,00:07
28,0.19517940282821655,0.22676287591457367,0.9099921584129333,0.09000762776506487,0.6259699807299456,00:07
29,0.19485487043857574,0.22605565190315247,0.9106280207633972,0.08937198067632852,0.6259028286166773,00:07
30,0.19409456849098206,0.22682596743106842,0.9093313217163086,0.09066870073735064,0.6246047896358154,00:07
31,0.1954745501279831,0.2263164222240448,0.9092802405357361,0.09071955250444956,0.6259666451408987,00:07
