epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.5036408305168152,0.46715661883354187,0.7851335406303406,0.21486654252017387,0.3483381568819818,00:55
1,0.4536975622177124,0.4220859408378601,0.8117631077766418,0.18823711980136557,0.437779171491271,00:53
2,0.428477942943573,0.4012341797351837,0.8247982859611511,0.17520173805090009,0.467062357244169,00:53
3,0.4067586064338684,0.4013988971710205,0.8277467489242554,0.17225325884543755,0.4867122515115134,00:53
4,0.3981570899486542,0.37787294387817383,0.8368093967437744,0.16319056486654254,0.5293448574523768,00:53
5,0.3834460973739624,0.3743093013763428,0.8410614132881165,0.15893854748603356,0.5348701407651696,00:53
6,0.3790692389011383,0.3757299482822418,0.8397889137268066,0.16021104903786465,0.5308066706420906,00:53
7,0.37403711676597595,0.36607909202575684,0.8442271947860718,0.15577281191806325,0.5526715081127366,00:53
8,0.3663850724697113,0.3618440330028534,0.847920298576355,0.1520794537554315,0.5656427949670593,00:53
9,0.3628332018852234,0.35310494899749756,0.8468964099884033,0.1531036623215394,0.577647041846541,00:53
10,0.3592453598976135,0.36381199955940247,0.8417752981185913,0.15822470515207948,0.556691435130377,00:53
11,0.3544817566871643,0.3577073812484741,0.8467721343040466,0.153227808814401,0.5672996354769152,00:53
12,0.3529754877090454,0.35551947355270386,0.849658727645874,0.1503414028553693,0.5818434644903406,00:53
13,0.3494827449321747,0.3576146364212036,0.8485103845596313,0.15148975791433886,0.575577597187178,00:53
14,0.34634068608283997,0.35631054639816284,0.84702068567276,0.1529795158286778,0.5798618889442836,00:53
15,0.34757792949676514,0.35213881731033325,0.8473308682441711,0.15266914959652397,0.5837307748218686,00:53
16,0.34437841176986694,0.35648325085639954,0.8472067713737488,0.15279329608938544,0.5895392555825161,00:53
17,0.3429873585700989,0.358099102973938,0.8444441556930542,0.15555555555555559,0.5838673631636523,00:53
18,0.33958956599235535,0.35849255323410034,0.8462753891944885,0.15372439478584735,0.5868674877549435,00:53
19,0.33460962772369385,0.3555677533149719,0.8466169238090515,0.15338299193047797,0.592405111417209,00:53
20,0.32947981357574463,0.3527190089225769,0.8489445447921753,0.1510552451893234,0.5882278275469763,00:53
21,0.3309457302093506,0.35566648840904236,0.8481686115264893,0.15183116076970832,0.5917877085034218,00:53
22,0.32695168256759644,0.34772640466690063,0.8530725240707397,0.14692737430167604,0.6043986279991119,00:53
23,0.32290083169937134,0.3545340597629547,0.8497205972671509,0.15027932960893856,0.6055776820415274,00:53
24,0.3226868808269501,0.3478724956512451,0.8504655957221985,0.1495344506517691,0.6021563289287041,00:53
25,0.3201874792575836,0.34359773993492126,0.8547486662864685,0.14525139664804465,0.5988181631010799,00:53
26,0.31828343868255615,0.34688037633895874,0.8531348705291748,0.14686530105524515,0.6108174008673457,00:53
27,0.31585055589675903,0.3471810817718506,0.8550279140472412,0.1449720670391061,0.6017763743135872,00:53
28,0.31105518341064453,0.34561678767204285,0.8543450236320496,0.14565487274984482,0.6098035861662843,00:53
29,0.3111262321472168,0.3509535789489746,0.8519552946090698,0.14804469273743018,0.5920944636048177,00:53
30,0.3068780303001404,0.353870153427124,0.8528863787651062,0.14711359404096835,0.6012003074826519,00:53
31,0.3049885928630829,0.3452073335647583,0.8562072515487671,0.14379267535692122,0.6065181838196962,00:53
32,0.3052537143230438,0.34891214966773987,0.8541278839111328,0.1458721291123526,0.6048933315920424,00:53
33,0.3011866807937622,0.35224756598472595,0.8550899028778076,0.14490999379267538,0.5956623384079758,00:53
34,0.2994886338710785,0.3523240089416504,0.8547483086585999,0.14525139664804476,0.6033885958652705,00:53
35,0.29939955472946167,0.35052117705345154,0.854127824306488,0.1458721291123526,0.6068670326303627,00:53
36,0.2953862249851227,0.3539736270904541,0.8553692698478699,0.14463066418373682,0.6099157522359964,00:53
37,0.29422593116760254,0.3518713116645813,0.8549349904060364,0.14506517690875234,0.6111381628528516,00:53
38,0.2927273213863373,0.35295572876930237,0.8549036979675293,0.14509621353196775,0.6119004518170835,00:53
39,0.289462685585022,0.35299965739250183,0.8540658354759216,0.14593420235878335,0.616986725923711,00:53
40,0.2899928092956543,0.35128262639045715,0.8553382158279419,0.14466170080695218,0.6106817901766578,00:53
41,0.2859923243522644,0.3484734892845154,0.8576040267944336,0.14239602731222845,0.6261134000390686,00:53
42,0.28524020314216614,0.35142216086387634,0.8569523096084595,0.14304779639975174,0.6215234292685765,00:53
43,0.287371963262558,0.3490998446941376,0.8558350205421448,0.14416511483550587,0.6244687522147717,00:53
44,0.2876427173614502,0.3486274182796478,0.8564556837081909,0.143544382371198,0.6166015573895398,00:53
45,0.28660711646080017,0.34744367003440857,0.8571695685386658,0.14283054003724394,0.6239454406176962,00:53
46,0.2827964723110199,0.34577128291130066,0.8574487566947937,0.14255121042830537,0.6250915466737375,00:53
47,0.2819538116455078,0.3464066684246063,0.8565799593925476,0.14342023587833638,0.6224959265934977,00:53
