epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.32390865683555603,0.29738256335258484,0.8796339631080627,0.12036613272311211,0.36981692899145463,00:07
1,0.2875220775604248,0.2770809233188629,0.8856086730957031,0.11439105008899066,0.3967531165661157,00:06
2,0.27242210507392883,0.2646445631980896,0.8931859135627747,0.10681413679125348,0.4880908475468404,00:06
3,0.26101645827293396,0.25981605052948,0.8927028179168701,0.10729722857869312,0.5026430288946073,00:06
4,0.25700926780700684,0.25844696164131165,0.8934149742126465,0.10658530383930835,0.4826662324645083,00:06
5,0.25021830201148987,0.24820338189601898,0.8992116451263428,0.1007882023900331,0.5304581152390621,00:06
6,0.2473369836807251,0.242838516831398,0.9000509977340698,0.09994914823290105,0.5400353137959008,00:06
7,0.24213071167469025,0.247751384973526,0.898779571056366,0.10122044241037376,0.5381133141795855,00:06
8,0.24056768417358398,0.24745574593544006,0.8989320397377014,0.10106788710907708,0.5198747869090473,00:06
9,0.235737606883049,0.23998844623565674,0.9009405970573425,0.09905924230867026,0.5446313622457903,00:06
10,0.23534390330314636,0.23496195673942566,0.9035342931747437,0.09646580218662595,0.5597067533835648,00:06
11,0.23103176057338715,0.23755823075771332,0.9029239416122437,0.09707602339181287,0.5464491563343898,00:06
12,0.22445423901081085,0.23573926091194153,0.9026695489883423,0.09733028222730741,0.5494532989288334,00:06
13,0.22752293944358826,0.23127031326293945,0.904296875,0.09570302568014237,0.5634891299956413,00:06
14,0.22296394407749176,0.2325102984905243,0.9041444659233093,0.09585558098143909,0.5628143956124667,00:06
15,0.22160214185714722,0.23613016307353973,0.9026188254356384,0.09738113399440632,0.5679023913235204,00:06
16,0.2214231789112091,0.23448967933654785,0.9044750332832336,0.09552504449529621,0.5705204478255047,00:06
17,0.21797162294387817,0.23453986644744873,0.9033052921295166,0.09669463513857107,0.5732304853731196,00:06
18,0.2151271104812622,0.2367161363363266,0.9035088419914246,0.0964912280701754,0.5832463663434106,00:06
19,0.21039052307605743,0.23613835871219635,0.9044497013092041,0.09555047037884562,0.5709555809418042,00:06
20,0.21010822057724,0.23244374990463257,0.905771791934967,0.09422832443427405,0.5876505711999028,00:06
21,0.20614053308963776,0.2367890328168869,0.904703676700592,0.0952962115433511,0.5905602642110921,00:06
22,0.20629781484603882,0.22758594155311584,0.9064329266548157,0.09356725146198831,0.5798623193897726,00:06
23,0.2067764401435852,0.22592419385910034,0.9088227152824402,0.0911772184083397,0.5807446079408322,00:06
24,0.2052309364080429,0.22487394511699677,0.9094329476356506,0.09056699720315278,0.5805105110883598,00:06
25,0.20088320970535278,0.22674472630023956,0.9085939526557922,0.09140605136028478,0.5819884487802897,00:06
26,0.2045469731092453,0.22428512573242188,0.9098397493362427,0.09016018306636156,0.58343228477864,00:06
27,0.2001045048236847,0.22634907066822052,0.9101955890655518,0.08980422069666924,0.5895310847120167,00:06
28,0.20031864941120148,0.2250225692987442,0.9102465510368347,0.08975336892957032,0.5883115768042471,00:06
29,0.19657371938228607,0.22465674579143524,0.9101446866989136,0.08985507246376812,0.5774953467530007,00:06
30,0.19686241447925568,0.22408202290534973,0.9104501008987427,0.0895499618611747,0.5955510324457727,00:06
31,0.19748099148273468,0.22435389459133148,0.9103994369506836,0.08960081362827357,0.5846963222798529,00:06
