epoch,train_loss,valid_loss,multi_label_accuracy,multilabel_hamming_loss,macro_f1_score_multilabel,time
0,0.3260195553302765,0.30788353085517883,0.8693363666534424,0.13066361556064074,0.3630083890805147,00:07
1,0.29510366916656494,0.28720247745513916,0.8811848163604736,0.11881515382659547,0.4430443853857413,00:06
2,0.27440762519836426,0.2673586308956146,0.8905163407325745,0.10948385456394608,0.48503067298368907,00:06
3,0.2687336206436157,0.2638900578022003,0.8920669555664062,0.10793287566742944,0.5184176860429839,00:06
4,0.25809505581855774,0.25099611282348633,0.8980422616004944,0.10195779303330789,0.5238906906432639,00:06
5,0.2553712725639343,0.24831289052963257,0.8977625370025635,0.10223747775235192,0.5124038917841148,00:06
6,0.2490275353193283,0.24709159135818481,0.8975591659545898,0.10244088482074751,0.5211557534371674,00:06
7,0.24608786404132843,0.2393263578414917,0.9007629156112671,0.09923722349351638,0.5486555272660484,00:06
8,0.24255146086215973,0.23898468911647797,0.9018051028251648,0.09819476226798879,0.5445611643959596,00:06
9,0.24090059101581573,0.23567020893096924,0.9034325480461121,0.0965675057208238,0.5562721899292308,00:06
10,0.23595121502876282,0.23640531301498413,0.9034071564674377,0.09659293160437327,0.5513202318034955,00:06
11,0.2363131046295166,0.23122121393680573,0.9062548279762268,0.09374523264683444,0.5764021186417516,00:06
12,0.23242899775505066,0.2282707542181015,0.9070175290107727,0.09298245614035087,0.5841331922822111,00:06
13,0.23120862245559692,0.22606727480888367,0.9071953296661377,0.09280447495550471,0.5781772669694443,00:06
14,0.22603240609169006,0.22888745367527008,0.906712532043457,0.09328756674294432,0.5812753144440573,00:06
15,0.2243284285068512,0.2272757589817047,0.9070685505867004,0.09293160437325196,0.5718353132956873,00:06
16,0.22328120470046997,0.22296766936779022,0.9106789231300354,0.0893211289092296,0.5958870999177744,00:06
17,0.2200888693332672,0.22648738324642181,0.9089499115943909,0.09105008899059243,0.5853536983824624,00:06
18,0.21767283976078033,0.22224143147468567,0.9098905920982361,0.09010933129926266,0.5986895240894856,00:06
19,0.21641384065151215,0.2245216816663742,0.9091532230377197,0.09084668192219682,0.5883004272947562,00:06
20,0.21293099224567413,0.22431491315364838,0.9099923968315125,0.09000762776506484,0.584347364821065,00:06
21,0.21447424590587616,0.22859591245651245,0.9085178971290588,0.09148232901093313,0.5763510181237115,00:06
22,0.20963284373283386,0.22702474892139435,0.9085684418678284,0.09143147724383423,0.573483674072228,00:06
23,0.20998960733413696,0.22839447855949402,0.9094330072402954,0.09056699720315282,0.5817011566779321,00:06
24,0.2097928822040558,0.2233867198228836,0.9103229641914368,0.08967709127892193,0.5872183135401925,00:06
25,0.20450174808502197,0.22630749642848969,0.9089753031730652,0.09102466310704298,0.5752454963871495,00:06
26,0.20068827271461487,0.22189432382583618,0.9102973341941833,0.08970251716247139,0.5868505256078559,00:06
27,0.20512929558753967,0.2223486304283142,0.912891149520874,0.08710907704042714,0.594809679392476,00:06
28,0.20171807706356049,0.2239023596048355,0.9103991389274597,0.08960081362827357,0.5889492826599009,00:06
29,0.2015773206949234,0.22257480025291443,0.9115688800811768,0.08843122298499871,0.5875680580274399,00:06
30,0.19971267879009247,0.22384752333164215,0.9103992581367493,0.08960081362827357,0.5929299125387966,00:06
31,0.19833984971046448,0.2226770669221878,0.9110093712806702,0.08899059242308671,0.5900060772785894,00:06
